Forecast_Date,Customer,Product-ID,Forecast_Week,Forecast_Target_Date,Forecast_Value,Actual_Demand
2017-01-16,CN,ABC124,6,2017-02-27,252.0,0.0
2017-01-16,CN,ABC124,7,2017-03-06,252.0,560.0
2017-01-16,CN,ABC124,8,2017-03-13,252.0,392.0
2017-01-16,CN,ABC124,9,2017-03-20,231.0,252.0
2017-01-16,CN,ABC124,10,2017-03-27,231.0,280.0
2017-01-16,CN,ABC124,11,2017-04-03,231.0,420.0
2017-01-16,CN,ABC124,12,2017-04-10,231.0,0.0
2017-01-16,CN,ABC125,1,2017-01-23,196,160.0
2017-01-16,CN,ABC125,2,2017-01-30,196,0.0
2017-01-16,CN,ABC125,3,2017-02-06,196,84.0
2017-01-16,CN,ABC125,4,2017-02-13,112,140.0
2017-01-16,CN,ABC125,5,2017-02-20,91.0,280.0
2017-01-16,CN,ABC125,6,2017-02-27,91.0,0.0
2017-01-16,CN,ABC125,7,2017-03-06,91.0,168.0
2017-01-16,CN,ABC125,8,2017-03-13,91.0,0.0
2017-01-16,CN,ABC125,9,2017-03-20,84.0,196.0
2017-01-16,CN,ABC125,10,2017-03-27,84.0,308.0
2017-01-16,CN,ABC125,11,2017-04-03,84.0,56.0
2017-01-16,CN,ABC125,12,2017-04-10,84.0,84.0
2017-01-16,CN,ABC127,1,2017-01-23,252,504.0
2017-01-16,CN,ABC127,2,2017-01-30,224,0.0
2017-01-16,CN,ABC127,3,2017-02-06,252,0.0
2017-01-16,CN,ABC127,4,2017-02-13,224,140.0
2017-01-16,CN,ABC127,5,2017-02-20,273.0,392.0
2017-01-16,CN,ABC127,6,2017-02-27,273.0,0.0
2017-01-16,CN,ABC127,7,2017-03-06,273.0,392.0
2017-01-16,CN,ABC127,8,2017-03-13,273.0,168.0
2017-01-16,CN,ABC127,9,2017-03-20,217.0,112.0
2017-01-16,CN,ABC127,10,2017-03-27,217.0,168.0
2017-01-16,CN,ABC127,11,2017-04-03,217.0,112.0
2017-01-16,CN,ABC127,12,2017-04-10,217.0,140.0
2017-01-16,CN,ABC132,1,2017-01-23,196,140.0
2017-01-16,CN,ABC132,2,2017-01-30,168,196.0
2017-01-16,CN,ABC132,3,2017-02-06,196,140.0
2017-01-16,CN,ABC132,4,2017-02-13,84,56.0
2017-01-16,CN,ABC132,5,2017-02-20,98.0,308.0
2017-01-16,CN,ABC132,6,2017-02-27,98.0,0.0
2017-01-16,CN,ABC132,7,2017-03-06,98.0,0.0
2017-01-16,CN,ABC132,8,2017-03-13,98.0,56.0
2017-01-16,CN,ABC132,9,2017-03-20,70.0,168.0
2017-01-16,CN,ABC132,10,2017-03-27,70.0,0.0
2017-01-16,CN,ABC132,11,2017-04-03,70.0,168.0
2017-01-16,CN,ABC132,12,2017-04-10,70.0,0.0
2017-01-16,CN,ABC133,1,2017-01-23,28,28.0
2017-01-16,CN,ABC133,2,2017-01-30,28,56.0
2017-01-16,CN,ABC133,3,2017-02-06,56,56.0
2017-01-16,CN,ABC133,4,2017-02-13,28,28.0
2017-01-16,CN,ABC133,5,2017-02-20,42.0,28.0
2017-01-16,CN,ABC133,6,2017-02-27,42.0,0.0
2017-01-16,CN,ABC133,7,2017-03-06,42.0,56.0
2017-01-16,CN,ABC133,8,2017-03-13,42.0,0.0
2017-01-16,CN,ABC133,9,2017-03-20,35.0,112.0
2017-01-16,CN,ABC133,10,2017-03-27,35.0,28.0
2017-01-16,CN,ABC133,11,2017-04-03,35.0,0.0
2017-01-16,CN,ABC133,12,2017-04-10,35.0,0.0
2017-01-16,CN,ABC134,1,2017-01-23,0,0.0
2017-01-16,CN,ABC134,2,2017-01-30,28,28.0
2017-01-16,CN,ABC134,3,2017-02-06,28,28.0
2017-01-16,CN,ABC134,4,2017-02-13,28,0.0
2017-01-16,CN,ABC134,5,2017-02-20,42.0,28.0
2017-01-16,CN,ABC134,6,2017-02-27,42.0,0.0
2017-01-16,CN,ABC134,7,2017-03-06,42.0,28.0
2017-01-16,CN,ABC134,8,2017-03-13,42.0,0.0
2017-01-16,CN,ABC134,9,2017-03-20,35.0,56.0
2017-01-16,CN,ABC134,10,2017-03-27,35.0,0.0
2017-01-16,CN,ABC134,11,2017-04-03,35.0,28.0
2017-01-16,CN,ABC134,12,2017-04-10,35.0,56.0
2017-01-16,IT,ABC123,1,2017-01-23,392.0,532.0
2017-01-16,IT,ABC123,2,2017-01-30,784.0,476.0
2017-01-16,IT,ABC123,3,2017-02-06,56.0,784.0
2017-01-16,IT,ABC123,4,2017-02-13,644.0,476.0
2017-01-16,IT,ABC123,5,2017-02-20,381.25,588.0
2017-01-16,IT,ABC123,6,2017-02-27,381.25,644.0
2017-01-16,IT,ABC123,7,2017-03-06,381.25,140.0
2017-01-16,IT,ABC123,8,2017-03-13,381.25,756.0
2017-01-16,IT,ABC127,1,2017-01-23,420.0,392.0
2017-01-16,IT,ABC127,2,2017-01-30,308.0,420.0
2017-01-16,IT,ABC127,3,2017-02-06,308.0,196.0
2017-01-16,IT,ABC127,4,2017-02-13,252.0,280.0
2017-01-16,IT,ABC127,5,2017-02-20,339.0,392.0
2017-01-16,IT,ABC127,6,2017-02-27,339.0,84.0
2017-01-16,IT,ABC127,7,2017-03-06,339.0,140.0
2017-01-16,IT,ABC127,8,2017-03-13,339.0,252.0
2017-01-16,IT,ABC129,1,2017-01-23,28.0,0.0
2017-01-16,IT,ABC129,2,2017-01-30,0.0,0.0
2017-01-16,IT,ABC129,3,2017-02-06,0.0,28.0
2017-01-16,IT,ABC129,4,2017-02-13,0.0,0.0
2017-01-16,IT,ABC129,5,2017-02-20,1.0,0.0
2017-01-16,IT,ABC129,6,2017-02-27,1.0,0.0
2017-01-16,IT,ABC129,7,2017-03-06,1.0,0.0
2017-01-16,IT,ABC129,8,2017-03-13,1.0,28.0
2017-01-16,IT,ABC130,1,2017-01-23,0.0,0.0
2017-01-16,IT,ABC130,2,2017-01-30,0.0,0.0
2017-01-16,IT,ABC130,3,2017-02-06,0.0,0.0
2017-01-16,IT,ABC130,4,2017-02-13,0.0,28.0
2017-01-16,IT,ABC130,5,2017-02-20,1.75,0.0
2017-01-16,IT,ABC130,6,2017-02-27,1.75,0.0
2017-01-16,IT,ABC130,7,2017-03-06,1.75,0.0
2017-01-16,IT,ABC130,8,2017-03-13,1.75,0.0
2017-01-16,IT,ABC131,1,2017-01-23,0.0,0.0
2017-01-16,IT,ABC131,2,2017-01-30,0.0,28.0
2017-01-16,IT,ABC131,3,2017-02-06,0.0,28.0
2017-01-16,IT,ABC131,4,2017-02-13,0.0,28.0
2017-01-16,IT,ABC131,5,2017-02-20,1.75,28.0
2017-01-16,IT,ABC131,6,2017-02-27,1.75,140.0
2017-01-16,IT,ABC131,7,2017-03-06,1.75,0.0
2017-01-16,IT,ABC131,8,2017-03-13,1.75,0.0
2017-01-16,IT,ABC132,1,2017-01-23,0.0,0.0
2017-01-16,IT,ABC132,2,2017-01-30,0.0,0.0
2017-01-16,IT,ABC132,3,2017-02-06,28.0,0.0
2017-01-16,IT,ABC132,4,2017-02-13,0.0,0.0
2017-01-16,IT,ABC132,5,2017-02-20,7.75,0.0
2017-01-16,IT,ABC132,6,2017-02-27,7.75,112.0
2017-01-16,IT,ABC132,7,2017-03-06,7.75,0.0
2017-01-16,IT,ABC132,8,2017-03-13,7.75,28.0
2017-01-16,IT,ABC133,1,2017-01-23,0.0,0.0
2017-01-16,IT,ABC133,2,2017-01-30,0.0,0.0
2017-01-16,IT,ABC133,3,2017-02-06,0.0,0.0
2017-01-16,IT,ABC133,4,2017-02-13,0.0,0.0
2017-01-16,IT,ABC133,5,2017-02-20,1.5,0.0
2017-01-16,IT,ABC133,6,2017-02-27,1.5,56.0
2017-01-16,IT,ABC133,7,2017-03-06,1.5,0.0
2017-01-16,IT,ABC133,8,2017-03-13,1.5,0.0
2017-01-16,IT,ABC134,1,2017-01-23,28.0,0.0
2017-01-16,IT,ABC134,2,2017-01-30,0.0,28.0
2017-01-16,IT,ABC134,3,2017-02-06,28.0,0.0
2017-01-16,IT,ABC134,4,2017-02-13,0.0,0.0
2017-01-16,IT,ABC134,5,2017-02-20,9.25,0.0
2017-01-16,IT,ABC134,6,2017-02-27,9.25,28.0
2017-01-16,IT,ABC134,7,2017-03-06,9.25,0.0
2017-01-16,IT,ABC134,8,2017-03-13,9.25,28.0
2017-01-23,IT,ABC123,1,2017-01-30,728.0,476.0
2017-01-23,IT,ABC123,2,2017-02-06,28.0,784.0
2017-01-23,IT,ABC123,3,2017-02-13,616.0,476.0
2017-01-23,IT,ABC123,4,2017-02-20,0.0,588.0
2017-01-23,IT,ABC123,5,2017-02-27,381.25,644.0
2017-01-23,IT,ABC123,6,2017-03-06,381.25,140.0
2017-01-23,IT,ABC123,7,2017-03-13,381.25,756.0
2017-01-23,IT,ABC123,8,2017-03-20,381.25,280.0
2017-01-23,IT,ABC127,1,2017-01-30,392.0,420.0
2017-01-23,IT,ABC127,2,2017-02-06,280.0,196.0
2017-01-23,IT,ABC127,3,2017-02-13,280.0,280.0
2017-01-23,IT,ABC127,4,2017-02-20,392.0,392.0
2017-01-23,IT,ABC127,5,2017-02-27,339.0,84.0
2017-01-23,IT,ABC127,6,2017-03-06,339.0,140.0
2017-01-23,IT,ABC127,7,2017-03-13,339.0,252.0
2017-01-23,IT,ABC127,8,2017-03-20,339.0,364.0
2017-01-23,IT,ABC129,1,2017-01-30,28.0,0.0
2017-01-23,IT,ABC129,2,2017-02-06,0.0,28.0
2017-01-23,IT,ABC129,3,2017-02-13,0.0,0.0
2017-01-23,IT,ABC129,4,2017-02-20,28.0,0.0
2017-01-23,IT,ABC129,5,2017-02-27,1.0,0.0
2017-01-23,IT,ABC129,6,2017-03-06,1.0,0.0
2017-01-23,IT,ABC129,7,2017-03-13,1.0,28.0
2017-01-23,IT,ABC129,8,2017-03-20,1.0,28.0
2017-01-23,IT,ABC130,1,2017-01-30,0.0,0.0
2017-01-23,IT,ABC130,2,2017-02-06,0.0,0.0
2017-01-23,IT,ABC130,3,2017-02-13,0.0,28.0
2017-01-23,IT,ABC130,4,2017-02-20,0.0,0.0
2017-01-23,IT,ABC130,5,2017-02-27,1.75,0.0
2017-01-23,IT,ABC130,6,2017-03-06,1.75,0.0
2017-01-23,IT,ABC130,7,2017-03-13,1.75,0.0
2017-01-23,IT,ABC130,8,2017-03-20,1.75,56.0
2017-01-23,IT,ABC131,1,2017-01-30,0.0,28.0
2017-01-23,IT,ABC131,2,2017-02-06,28.0,28.0
2017-01-23,IT,ABC131,3,2017-02-13,0.0,28.0
2017-01-23,IT,ABC131,4,2017-02-20,0.0,28.0
2017-01-23,IT,ABC131,5,2017-02-27,1.75,140.0
2017-01-23,IT,ABC131,6,2017-03-06,1.75,0.0
2017-01-23,IT,ABC131,7,2017-03-13,1.75,0.0
2017-01-23,IT,ABC131,8,2017-03-20,1.75,0.0
2017-01-23,IT,ABC132,1,2017-01-30,28.0,0.0
2017-01-23,IT,ABC132,2,2017-02-06,0.0,0.0
2017-01-23,IT,ABC132,3,2017-02-13,0.0,0.0
2017-01-23,IT,ABC132,4,2017-02-20,0.0,0.0
2017-01-23,IT,ABC132,5,2017-02-27,7.75,112.0
2017-01-23,IT,ABC132,6,2017-03-06,7.75,0.0
2017-01-23,IT,ABC132,7,2017-03-13,7.75,28.0
2017-01-23,IT,ABC132,8,2017-03-20,7.75,0.0
2017-01-23,IT,ABC133,1,2017-01-30,0.0,0.0
2017-01-23,IT,ABC133,2,2017-02-06,0.0,0.0
2017-01-23,IT,ABC133,3,2017-02-13,0.0,0.0
2017-01-23,IT,ABC133,4,2017-02-20,0.0,0.0
2017-01-23,IT,ABC133,5,2017-02-27,1.5,56.0
2017-01-23,IT,ABC133,6,2017-03-06,1.5,0.0
2017-01-23,IT,ABC133,7,2017-03-13,1.5,0.0
2017-01-23,IT,ABC133,8,2017-03-20,1.5,0.0
2017-01-23,IT,ABC134,1,2017-01-30,28.0,28.0
2017-01-23,IT,ABC134,2,2017-02-06,28.0,0.0
2017-01-23,IT,ABC134,3,2017-02-13,0.0,0.0
2017-01-23,IT,ABC134,4,2017-02-20,0.0,0.0
2017-01-23,IT,ABC134,5,2017-02-27,9.25,28.0
2017-01-23,IT,ABC134,6,2017-03-06,9.25,0.0
2017-01-23,IT,ABC134,7,2017-03-13,9.25,28.0
2017-01-23,IT,ABC134,8,2017-03-20,9.25,0.0
2017-01-30,IT,ABC123,1,2017-02-06,56.0,784.0
2017-01-30,IT,ABC123,2,2017-02-13,896.0,476.0
2017-01-30,IT,ABC123,3,2017-02-20,0.0,588.0
2017-01-30,IT,ABC123,4,2017-02-27,588.0,644.0
2017-01-30,IT,ABC123,5,2017-03-06,381.25,140.0
2017-01-30,IT,ABC123,6,2017-03-13,381.25,756.0
2017-01-30,IT,ABC123,7,2017-03-20,381.25,280.0
2017-01-30,IT,ABC123,8,2017-03-27,381.25,672.0
2017-01-30,IT,ABC127,1,2017-02-06,392.0,196.0
2017-01-30,IT,ABC127,2,2017-02-13,280.0,280.0
2017-01-30,IT,ABC127,3,2017-02-20,364.0,392.0
2017-01-30,IT,ABC127,4,2017-02-27,280.0,84.0
2017-01-30,IT,ABC127,5,2017-03-06,339.0,140.0
2017-01-30,IT,ABC127,6,2017-03-13,339.0,252.0
2017-01-30,IT,ABC127,7,2017-03-20,339.0,364.0
2017-01-30,IT,ABC127,8,2017-03-27,339.0,336.0
2017-01-30,IT,ABC129,1,2017-02-06,28.0,28.0
2017-01-30,IT,ABC129,2,2017-02-13,0.0,0.0
2017-01-30,IT,ABC129,3,2017-02-20,0.0,0.0
2017-01-30,IT,ABC129,4,2017-02-27,0.0,0.0
2017-01-30,IT,ABC129,5,2017-03-06,1.0,0.0
2017-01-30,IT,ABC129,6,2017-03-13,1.0,28.0
2017-01-30,IT,ABC129,7,2017-03-20,1.0,28.0
2017-01-30,IT,ABC129,8,2017-03-27,1.0,0.0
2017-01-30,IT,ABC130,1,2017-02-06,0.0,0.0
2017-01-30,IT,ABC130,2,2017-02-13,0.0,28.0
2017-01-30,IT,ABC130,3,2017-02-20,28.0,0.0
2017-01-30,IT,ABC130,4,2017-02-27,0.0,0.0
2017-01-30,IT,ABC130,5,2017-03-06,1.75,0.0
2017-01-30,IT,ABC130,6,2017-03-13,1.75,0.0
2017-01-30,IT,ABC130,7,2017-03-20,1.75,56.0
2017-01-30,IT,ABC130,8,2017-03-27,1.75,0.0
2017-01-30,IT,ABC131,1,2017-02-06,0.0,28.0
2017-01-30,IT,ABC131,2,2017-02-13,0.0,28.0
2017-01-30,IT,ABC131,3,2017-02-20,0.0,28.0
2017-01-30,IT,ABC131,4,2017-02-27,0.0,140.0
2017-01-30,IT,ABC131,5,2017-03-06,1.75,0.0
2017-01-30,IT,ABC131,6,2017-03-13,1.75,0.0
2017-01-30,IT,ABC131,7,2017-03-20,1.75,0.0
2017-01-30,IT,ABC131,8,2017-03-27,1.75,0.0
2017-01-30,IT,ABC132,1,2017-02-06,28.0,0.0
2017-01-30,IT,ABC132,2,2017-02-13,0.0,0.0
2017-01-30,IT,ABC132,3,2017-02-20,0.0,0.0
2017-01-30,IT,ABC132,4,2017-02-27,0.0,112.0
2017-01-30,IT,ABC132,5,2017-03-06,7.75,0.0
2017-01-30,IT,ABC132,6,2017-03-13,7.75,28.0
2017-01-30,IT,ABC132,7,2017-03-20,7.75,0.0
2017-01-30,IT,ABC132,8,2017-03-27,7.75,0.0
2017-01-30,IT,ABC133,1,2017-02-06,0.0,0.0
2017-01-30,IT,ABC133,2,2017-02-13,0.0,0.0
2017-01-30,IT,ABC133,3,2017-02-20,0.0,0.0
2017-01-30,IT,ABC133,4,2017-02-27,0.0,56.0
2017-01-30,IT,ABC133,5,2017-03-06,1.5,0.0
2017-01-30,IT,ABC133,6,2017-03-13,1.5,0.0
2017-01-30,IT,ABC133,7,2017-03-20,1.5,0.0
2017-01-30,IT,ABC133,8,2017-03-27,1.5,0.0
2017-01-30,IT,ABC134,1,2017-02-06,0.0,0.0
2017-01-30,IT,ABC134,2,2017-02-13,0.0,0.0
2017-01-30,IT,ABC134,3,2017-02-20,28.0,0.0
2017-01-30,IT,ABC134,4,2017-02-27,0.0,28.0
2017-01-30,IT,ABC134,5,2017-03-06,9.25,0.0
2017-01-30,IT,ABC134,6,2017-03-13,9.25,28.0
2017-01-30,IT,ABC134,7,2017-03-20,9.25,0.0
2017-01-30,IT,ABC134,8,2017-03-27,9.25,0.0
2017-02-06,IT,ABC123,1,2017-02-13,700.0,476.0
2017-02-06,IT,ABC123,2,2017-02-20,112.0,588.0
2017-02-06,IT,ABC123,3,2017-02-27,700.0,644.0
2017-02-06,IT,ABC123,4,2017-03-06,560.0,140.0
2017-02-06,IT,ABC123,5,2017-03-13,381.25,756.0
2017-02-06,IT,ABC123,6,2017-03-20,381.25,280.0
2017-02-06,IT,ABC123,7,2017-03-27,381.25,672.0
2017-02-06,IT,ABC123,8,2017-04-03,381.25,336.0
2017-02-06,IT,ABC127,1,2017-02-13,140.0,280.0
2017-02-06,IT,ABC127,2,2017-02-20,308.0,392.0
2017-02-06,IT,ABC127,3,2017-02-27,308.0,84.0
2017-02-06,IT,ABC127,4,2017-03-06,336.0,140.0
2017-02-06,IT,ABC127,5,2017-03-13,339.0,252.0
2017-02-06,IT,ABC127,6,2017-03-20,339.0,364.0
2017-02-06,IT,ABC127,7,2017-03-27,339.0,336.0
2017-02-06,IT,ABC127,8,2017-04-03,339.0,280.0
2017-02-06,IT,ABC129,1,2017-02-13,0.0,0.0
2017-02-06,IT,ABC129,2,2017-02-20,0.0,0.0
2017-02-06,IT,ABC129,3,2017-02-27,28.0,0.0
2017-02-06,IT,ABC129,4,2017-03-06,0.0,0.0
2017-02-06,IT,ABC129,5,2017-03-13,1.0,28.0
2017-02-06,IT,ABC129,6,2017-03-20,1.0,28.0
2017-02-06,IT,ABC129,7,2017-03-27,1.0,0.0
2017-02-06,IT,ABC129,8,2017-04-03,1.0,28.0
2017-02-06,IT,ABC130,1,2017-02-13,0.0,28.0
2017-02-06,IT,ABC130,2,2017-02-20,0.0,0.0
2017-02-06,IT,ABC130,3,2017-02-27,28.0,0.0
2017-02-06,IT,ABC130,4,2017-03-06,0.0,0.0
2017-02-06,IT,ABC130,5,2017-03-13,1.75,0.0
2017-02-06,IT,ABC130,6,2017-03-20,1.75,56.0
2017-02-06,IT,ABC130,7,2017-03-27,1.75,0.0
2017-02-06,IT,ABC130,8,2017-04-03,1.75,0.0
2017-02-06,IT,ABC131,1,2017-02-13,28.0,28.0
2017-02-06,IT,ABC131,2,2017-02-20,0.0,28.0
2017-02-06,IT,ABC131,3,2017-02-27,0.0,140.0
2017-02-06,IT,ABC131,4,2017-03-06,0.0,0.0
2017-02-06,IT,ABC131,5,2017-03-13,1.75,0.0
2017-02-06,IT,ABC131,6,2017-03-20,1.75,0.0
2017-02-06,IT,ABC131,7,2017-03-27,1.75,0.0
2017-02-06,IT,ABC131,8,2017-04-03,1.75,0.0
2017-02-06,IT,ABC132,1,2017-02-13,28.0,0.0
2017-02-06,IT,ABC132,2,2017-02-20,0.0,0.0
2017-02-06,IT,ABC132,3,2017-02-27,0.0,112.0
2017-02-06,IT,ABC132,4,2017-03-06,0.0,0.0
2017-02-06,IT,ABC132,5,2017-03-13,7.75,28.0
2017-02-06,IT,ABC132,6,2017-03-20,7.75,0.0
2017-02-06,IT,ABC132,7,2017-03-27,7.75,0.0
2017-02-06,IT,ABC132,8,2017-04-03,7.75,56.0
2017-02-06,IT,ABC133,1,2017-02-13,0.0,0.0
2017-02-06,IT,ABC133,2,2017-02-20,0.0,0.0
2017-02-06,IT,ABC133,3,2017-02-27,0.0,56.0
2017-02-06,IT,ABC133,4,2017-03-06,0.0,0.0
2017-02-06,IT,ABC133,5,2017-03-13,1.5,0.0
2017-02-06,IT,ABC133,6,2017-03-20,1.5,0.0
2017-02-06,IT,ABC133,7,2017-03-27,1.5,0.0
2017-02-06,IT,ABC133,8,2017-04-03,1.5,0.0
2017-02-06,IT,ABC134,1,2017-02-13,0.0,0.0
2017-02-06,IT,ABC134,2,2017-02-20,28.0,0.0
2017-02-06,IT,ABC134,3,2017-02-27,0.0,28.0
2017-02-06,IT,ABC134,4,2017-03-06,0.0,0.0
2017-02-06,IT,ABC134,5,2017-03-13,9.25,28.0
2017-02-06,IT,ABC134,6,2017-03-20,9.25,0.0
2017-02-06,IT,ABC134,7,2017-03-27,9.25,0.0
2017-02-06,IT,ABC134,8,2017-04-03,9.25,0.0
2017-02-13,IT,ABC123,1,2017-02-20,280.0,588.0
2017-02-13,IT,ABC123,2,2017-02-27,588.0,644.0
2017-02-13,IT,ABC123,3,2017-03-06,504.0,140.0
2017-02-13,IT,ABC123,4,2017-03-13,756.0,756.0
2017-02-13,IT,ABC123,5,2017-03-20,381.25,280.0
2017-02-13,IT,ABC123,6,2017-03-27,381.25,672.0
2017-02-13,IT,ABC123,7,2017-04-03,381.25,336.0
2017-02-13,IT,ABC123,8,2017-04-10,381.25,560.0
2017-02-13,IT,ABC127,1,2017-02-20,364.0,392.0
2017-02-13,IT,ABC127,2,2017-02-27,280.0,84.0
2017-02-13,IT,ABC127,3,2017-03-06,280.0,140.0
2017-02-13,IT,ABC127,4,2017-03-13,252.0,252.0
2017-02-13,IT,ABC127,5,2017-03-20,339.0,364.0
2017-02-13,IT,ABC127,6,2017-03-27,339.0,336.0
2017-02-13,IT,ABC127,7,2017-04-03,339.0,280.0
2017-02-13,IT,ABC127,8,2017-04-10,339.0,252.0
2017-02-13,IT,ABC129,1,2017-02-20,0.0,0.0
2017-02-13,IT,ABC129,2,2017-02-27,28.0,0.0
2017-02-13,IT,ABC129,3,2017-03-06,0.0,0.0
2017-02-13,IT,ABC129,4,2017-03-13,0.0,28.0
2017-02-13,IT,ABC129,5,2017-03-20,1.0,28.0
2017-02-13,IT,ABC129,6,2017-03-27,1.0,0.0
2017-02-13,IT,ABC129,7,2017-04-03,1.0,28.0
2017-02-13,IT,ABC129,8,2017-04-10,1.0,28.0
2017-02-13,IT,ABC130,1,2017-02-20,28.0,0.0
2017-02-13,IT,ABC130,2,2017-02-27,0.0,0.0
2017-02-13,IT,ABC130,3,2017-03-06,0.0,0.0
2017-02-13,IT,ABC130,4,2017-03-13,0.0,0.0
2017-02-13,IT,ABC130,5,2017-03-20,1.75,56.0
2017-02-13,IT,ABC130,6,2017-03-27,1.75,0.0
2017-02-13,IT,ABC130,7,2017-04-03,1.75,0.0
2017-02-13,IT,ABC130,8,2017-04-10,1.75,28.0
2017-02-13,IT,ABC131,1,2017-02-20,28.0,28.0
2017-02-13,IT,ABC131,2,2017-02-27,0.0,140.0
2017-02-13,IT,ABC131,3,2017-03-06,0.0,0.0
2017-02-13,IT,ABC131,4,2017-03-13,28.0,0.0
2017-02-13,IT,ABC131,5,2017-03-20,1.75,0.0
2017-02-13,IT,ABC131,6,2017-03-27,1.75,0.0
2017-02-13,IT,ABC131,7,2017-04-03,1.75,0.0
2017-02-13,IT,ABC131,8,2017-04-10,1.75,0.0
2017-02-13,IT,ABC132,1,2017-02-20,28.0,0.0
2017-02-13,IT,ABC132,2,2017-02-27,0.0,112.0
2017-02-13,IT,ABC132,3,2017-03-06,0.0,0.0
2017-02-13,IT,ABC132,4,2017-03-13,0.0,28.0
2017-02-13,IT,ABC132,5,2017-03-20,7.75,0.0
2017-02-13,IT,ABC132,6,2017-03-27,7.75,0.0
2017-02-13,IT,ABC132,7,2017-04-03,7.75,56.0
2017-02-13,IT,ABC132,8,2017-04-10,7.75,28.0
2017-02-13,IT,ABC133,1,2017-02-20,0.0,0.0
2017-02-13,IT,ABC133,2,2017-02-27,0.0,56.0
2017-02-13,IT,ABC133,3,2017-03-06,0.0,0.0
2017-02-13,IT,ABC133,4,2017-03-13,0.0,0.0
2017-02-13,IT,ABC133,5,2017-03-20,1.5,0.0
2017-02-13,IT,ABC133,6,2017-03-27,1.5,0.0
2017-02-13,IT,ABC133,7,2017-04-03,1.5,0.0
2017-02-13,IT,ABC133,8,2017-04-10,1.5,0.0
2017-02-13,IT,ABC134,1,2017-02-20,0.0,0.0
2017-02-13,IT,ABC134,2,2017-02-27,28.0,28.0
2017-02-13,IT,ABC134,3,2017-03-06,0.0,0.0
2017-02-13,IT,ABC134,4,2017-03-13,0.0,28.0
2017-02-13,IT,ABC134,5,2017-03-20,9.25,0.0
2017-02-13,IT,ABC134,6,2017-03-27,9.25,0.0
2017-02-13,IT,ABC134,7,2017-04-03,9.25,0.0
2017-02-13,IT,ABC134,8,2017-04-10,9.25,0.0
2017-02-20,CN,ABC123,1,2017-02-27,364,0.0
2017-02-20,CN,ABC123,1,2017-02-27,364,0.0
2017-02-20,CN,ABC123,2,2017-03-06,588,392.0
2017-02-20,CN,ABC123,2,2017-03-06,588,392.0
2017-02-20,CN,ABC123,3,2017-03-13,0,532.0
2017-02-20,CN,ABC123,3,2017-03-13,0,532.0
2017-02-20,CN,ABC123,4,2017-03-20,196,364.0
2017-02-20,CN,ABC123,4,2017-03-20,196,364.0
2017-02-20,CN,ABC123,5,2017-03-27,285.25,1260.0
2017-02-20,CN,ABC123,5,2017-03-27,285.25,1260.0
2017-02-20,CN,ABC123,6,2017-04-03,285.25,364.0
2017-02-20,CN,ABC123,6,2017-04-03,285.25,364.0
2017-02-20,CN,ABC123,7,2017-04-10,285.25,644.0
2017-02-20,CN,ABC123,7,2017-04-10,285.25,644.0
2017-02-20,CN,ABC123,8,2017-04-17,285.25,812.0
2017-02-20,CN,ABC123,8,2017-04-17,285.25,812.0
2017-02-20,CN,ABC124,1,2017-02-27,532,0.0
2017-02-20,CN,ABC124,1,2017-02-27,532,0.0
2017-02-20,CN,ABC124,2,2017-03-06,784,560.0
2017-02-20,CN,ABC124,2,2017-03-06,784,560.0
2017-02-20,CN,ABC124,3,2017-03-13,0,392.0
2017-02-20,CN,ABC124,3,2017-03-13,0,392.0
2017-02-20,CN,ABC124,4,2017-03-20,256,252.0
2017-02-20,CN,ABC124,4,2017-03-20,256,252.0
2017-02-20,CN,ABC124,5,2017-03-27,390.75,280.0
2017-02-20,CN,ABC124,5,2017-03-27,390.75,280.0
2017-02-20,CN,ABC124,6,2017-04-03,390.75,420.0
2017-02-20,CN,ABC124,6,2017-04-03,390.75,420.0
2017-02-20,CN,ABC124,7,2017-04-10,390.75,0.0
2017-02-20,CN,ABC124,7,2017-04-10,390.75,0.0
2017-02-20,CN,ABC124,8,2017-04-17,390.75,196.0
2017-02-20,CN,ABC124,8,2017-04-17,390.75,196.0
2017-02-20,CN,ABC125,1,2017-02-27,84,0.0
2017-02-20,CN,ABC125,1,2017-02-27,84,0.0
2017-02-20,CN,ABC125,2,2017-03-06,280,168.0
2017-02-20,CN,ABC125,2,2017-03-06,280,168.0
2017-02-20,CN,ABC125,3,2017-03-13,0,0.0
2017-02-20,CN,ABC125,3,2017-03-13,0,0.0
2017-02-20,CN,ABC125,4,2017-03-20,112,196.0
2017-02-20,CN,ABC125,4,2017-03-20,112,196.0
2017-02-20,CN,ABC125,5,2017-03-27,118.25,308.0
2017-02-20,CN,ABC125,5,2017-03-27,118.25,308.0
2017-02-20,CN,ABC125,6,2017-04-03,118.25,56.0
2017-02-20,CN,ABC125,6,2017-04-03,118.25,56.0
2017-02-20,CN,ABC125,7,2017-04-10,118.25,84.0
2017-02-20,CN,ABC125,7,2017-04-10,118.25,84.0
2017-02-20,CN,ABC125,8,2017-04-17,118.25,84.0
2017-02-20,CN,ABC125,8,2017-04-17,118.25,84.0
2017-02-20,CN,ABC127,1,2017-02-27,0,0.0
2017-02-20,CN,ABC127,1,2017-02-27,0,0.0
2017-02-20,CN,ABC127,2,2017-03-06,308,392.0
